step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/completions/mean_length,train/completions/min_length,train/completions/max_length,train/completions/clipped_ratio,train/completions/mean_terminated_length,train/completions/min_terminated_length,train/completions/max_terminated_length,train/rewards/reward_fn/mean,train/rewards/reward_fn/std,train/reward,train/reward_std,train/frac_reward_zero_std,train/entropy,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/high_mean,train/clip_ratio/high_max,train/clip_ratio/region_mean,train/epoch
11410,0.13500000536441803,0.06742679327726364,6.830000529589597e-07,9670776.0,45.775001525878906,1.0,182.0,0.15000000596046448,8.158333778381348,1.0,39.599998474121094,3.725987672805786,0.9146544933319092,3.725987672805786,0.18488368391990662,0.75,0.9682142734527588,0.0,0.0,0.0,0.0,0.0,2.2820000648498535
11420,-0.016699999570846558,0.06813335418701172,6.793836178076162e-07,9679410.0,68.19999694824219,4.199999809265137,171.1999969482422,0.20000000298023224,21.850000381469727,4.199999809265137,59.0,3.701209783554077,0.7095575332641602,3.701209783554077,0.1675218641757965,0.550000011920929,0.9290513396263123,0.0,0.0,0.0,0.0,0.0,2.2839999198913574
11430,0.31929999589920044,0.09929449111223221,6.75775254421751e-07,9691716.0,50.400001525878906,1.0,256.0,0.17499999701976776,6.795238494873047,1.0,31.799999237060547,3.6047208309173584,0.8440845608711243,3.6047208309173584,0.3612186908721924,0.550000011920929,0.8890020251274109,0.0,0.0,0.0,0.0,0.0,2.2860000133514404
11440,0.18289999663829803,0.380265474319458,6.721750764882017e-07,9699070.0,18.049999237060547,1.0,79.5999984741211,0.05000000074505806,5.574999809265137,1.0,35.20000076293945,3.953366756439209,0.6977086663246155,3.953366756439209,0.11458607017993927,0.800000011920929,0.5410895347595215,0.0,0.0,0.0,0.0,0.0,2.2880001068115234
11450,0.13079999387264252,0.9905190467834473,6.685829703201307e-07,9707706.0,42.20000076293945,1.0,123.4000015258789,0.15000000596046448,3.950000047683716,1.0,21.399999618530273,4.086458206176758,0.4613606929779053,4.086458206176758,0.12436014413833618,0.6499999761581421,0.9425596594810486,0.0,0.0,0.0,0.0,0.0,2.2899999618530273
11460,-0.03180000185966492,1.098472237586975,6.649989927609568e-07,9714878.0,39.150001525878906,1.0,112.5999984741211,0.10000000149011612,13.649999618530273,1.0,61.599998474121094,3.47021746635437,0.9501592516899109,3.47021746635437,0.26465901732444763,0.6499999761581421,0.819587230682373,0.0,0.0,0.0,0.0,0.0,2.2920000553131104
11470,0.04390000179409981,0.0,6.614232006540988e-07,9721990.0,32.900001525878906,1.0,125.19999694824219,0.10000000149011612,8.242856979370117,1.0,38.400001525878906,3.9044721126556396,0.537662148475647,3.9044721126556396,0.06618425250053406,0.75,0.5838744640350342,0.0,0.0,0.0,0.0,0.0,2.2939999103546143
11480,-0.0982000008225441,1.2490218877792358,6.578555939995567e-07,9728458.0,3.0999999046325684,1.0,10.199999809265137,0.0,3.0999999046325684,1.0,10.199999809265137,4.085775375366211,0.396126925945282,4.085775375366211,0.007524771615862846,0.8500000238418579,0.4032660126686096,0.0,0.0,0.0,0.0,0.0,2.2960000038146973
11490,0.2903999984264374,0.19922508299350739,6.542961159539118e-07,9737009.0,35.17499923706055,1.0,163.39999389648438,0.07500000298023224,18.014286041259766,1.0,104.80000305175781,3.7012453079223633,0.8522876501083374,3.7012453079223633,0.19513662159442902,0.699999988079071,0.6983136534690857,0.0,0.0,0.0,0.0,0.0,2.2980000972747803
11500,0.11029999703168869,0.3045543432235718,6.507448802040017e-07,9746386.0,47.67499923706055,1.0,175.60000610351562,0.125,17.821428298950195,1.0,79.4000015258789,3.8601932525634766,0.5939739942550659,3.8601932525634766,0.08004260808229446,0.699999988079071,0.9256932139396667,0.0,0.0,0.0,0.0,0.0,2.299999952316284
11510,-0.018300000578165054,0.42946934700012207,6.472018867498264e-07,9755448.0,18.450000762939453,2.200000047683716,51.0,0.0,18.450000762939453,2.200000047683716,51.0,3.9915647506713867,0.43614205718040466,3.9915647506713867,0.11933288723230362,0.550000011920929,0.8164502382278442,0.0,0.0,0.0,0.0,0.0,2.302000045776367
11520,0.273499995470047,0.12438062578439713,6.436671355913859e-07,9764889.0,60.224998474121094,1.0,170.1999969482422,0.17499999701976776,20.621429443359375,1.0,71.4000015258789,3.4840433597564697,1.259666919708252,3.4840433597564697,0.6598854660987854,0.3499999940395355,0.8579955101013184,0.0,0.0,0.0,0.0,0.0,2.303999900817871
11530,0.12839999794960022,1.0599642992019653,6.401405698852614e-07,9773846.0,34.82500076293945,1.0,162.8000030517578,0.125,3.133333444595337,1.0,14.600000381469727,3.73520827293396,0.5654141306877136,3.73520827293396,0.07445547729730606,0.699999988079071,1.0730863809585571,0.0,0.0,0.0,0.0,0.0,2.305999994277954
11540,0.09860000014305115,0.29054707288742065,6.366223601617094e-07,9780799.0,36.82500076293945,1.0,133.1999969482422,0.10000000149011612,12.857857704162598,1.0,46.400001525878906,3.826777458190918,0.45323172211647034,3.826777458190918,0.20753253996372223,0.44999998807907104,0.8463361263275146,0.0,0.0,0.0,0.0,0.0,2.308000087738037
11550,0.10119999945163727,0.15971820056438446,6.331123358904733e-07,9789550.0,58.025001525878906,1.0,216.0,0.17499999701976776,16.165477752685547,1.0,67.80000305175781,3.5353803634643555,1.0509048700332642,3.5353803634643555,0.22186090052127838,0.44999998807907104,1.0319464206695557,0.0,0.0,0.0,0.0,0.0,2.309999942779541
11560,0.07419999688863754,0.17458435893058777,6.296106676018098e-07,9798248.0,28.700000762939453,1.0,139.60000610351562,0.07500000298023224,10.228571891784668,1.0,63.0,3.774151086807251,0.7948898077011108,3.774151086807251,0.04691467434167862,0.699999988079071,0.9012015461921692,0.0,0.0,0.0,0.0,0.0,2.312000036239624
11570,0.08420000225305557,0.12613560259342194,6.261173552957189e-07,9807860.0,76.44999694824219,1.0,161.1999969482422,0.2750000059604645,8.175000190734863,1.0,28.399999618530273,3.3041012287139893,1.454929232597351,3.3041012287139893,0.3500038981437683,0.44999998807907104,0.9602764248847961,0.0,0.0,0.0,0.0,0.0,2.313999891281128
11580,0.09470000118017197,0.8066781759262085,6.226322852853627e-07,9814723.0,61.625,1.0,214.0,0.17499999701976776,19.783571243286133,1.0,92.0,3.851355791091919,0.6693943738937378,3.851355791091919,0.18086186051368713,0.5,0.916218101978302,0.0,0.0,0.0,0.0,0.0,2.315999984741211
11590,-0.026799999177455902,0.35177597403526306,6.19155628100998e-07,9822514.0,19.375,1.7999999523162842,67.5999984741211,0.0,19.375,1.7999999523162842,67.5999984741211,4.078725814819336,0.4040699005126953,4.078725814819336,0.03858654573559761,0.550000011920929,1.0276589393615723,0.0,0.0,0.0,0.0,0.0,2.318000078201294
11600,0.00419999985024333,0.5399555563926697,6.156873268992058e-07,9829094.0,35.349998474121094,1.0,182.0,0.07500000298023224,16.84642791748047,1.0,101.4000015258789,3.8668742179870605,0.6888361573219299,3.8668742179870605,0.23418770730495453,0.6000000238418579,1.1351910829544067,0.0,0.0,0.0,0.0,0.0,2.319999933242798
11610,0.30059999227523804,0.21948814392089844,6.122273816799861e-07,9839288.0,59.95000076293945,1.0,218.39999389648438,0.15000000596046448,29.592857360839844,1.0,100.0,3.8504841327667236,0.5940831303596497,3.8504841327667236,0.30125758051872253,0.5,0.6932511329650879,0.0,0.0,0.0,0.0,0.0,2.322000026702881
11620,0.303600013256073,0.1157589927315712,6.087758492867579e-07,9847515.0,52.17499923706055,1.0,193.8000030517578,0.15000000596046448,14.378571510314941,1.0,50.79999923706055,3.410672903060913,0.9468570351600647,3.410672903060913,0.3050081133842468,0.4000000059604645,0.8351622223854065,0.0,0.0,0.0,0.0,0.0,2.3239998817443848
11630,0.05339999869465828,0.1759352833032608,6.053326728761022e-07,9856429.0,58.349998474121094,1.0,195.39999389648438,0.15000000596046448,23.075000762939453,1.0,111.4000015258789,3.6400578022003174,0.75100177526474,3.6400578022003174,0.28357386589050293,0.699999988079071,1.0146161317825317,0.0,0.0,0.0,0.0,0.0,2.3259999752044678
11640,0.20970000326633453,0.14552032947540283,6.018979661348567e-07,9867069.0,61.349998474121094,1.0,176.0,0.17499999701976776,21.329999923706055,1.0,84.5999984741211,3.667940378189087,1.0423388481140137,3.667940378189087,0.4671795666217804,0.6000000238418579,0.7254623174667358,0.0,0.0,0.0,0.0,0.0,2.328000068664551
11650,-0.10480000078678131,0.21565353870391846,5.984716722196026e-07,9876369.0,46.900001525878906,1.0,176.0,0.125,16.89642906188965,1.0,78.0,3.7940194606781006,0.7736639380455017,3.7940194606781006,0.14607475697994232,0.6000000238418579,1.0760847330093384,0.0,0.0,0.0,0.0,0.0,2.3299999237060547
11660,0.15150000154972076,3.401273727416992,5.950538479737588e-07,9885387.0,39.79999923706055,1.0,131.8000030517578,0.10000000149011612,16.191667556762695,1.0,55.599998474121094,4.052058219909668,0.533254086971283,4.052058219909668,0.11923082172870636,0.6000000238418579,0.8034430146217346,0.0,0.0,0.0,0.0,0.0,2.3320000171661377
11670,0.1152999997138977,1.0185089111328125,5.916444933973253e-07,9895459.0,36.150001525878906,1.0,118.80000305175781,0.125,4.678333282470703,1.0,22.600000381469727,3.993666887283325,0.44108453392982483,3.993666887283325,0.1127675324678421,0.6499999761581421,0.6936541795730591,0.0,0.0,0.0,0.0,0.0,2.3340001106262207
11680,-0.07649999856948853,0.1828315556049347,5.88243608490302e-07,9904486.0,57.375,1.0,193.39999389648438,0.15000000596046448,19.141666412353516,1.0,91.5999984741211,3.764728307723999,0.8150745630264282,3.764728307723999,0.24112658202648163,0.6000000238418579,1.0620925426483154,0.0,0.0,0.0,0.0,0.0,2.3359999656677246
11690,-0.12070000171661377,0.1869027316570282,5.848512500961078e-07,9913377.0,60.17499923706055,1.0,207.60000610351562,0.22499999403953552,3.4716668128967285,1.0,14.800000190734863,3.8357744216918945,0.7346770763397217,3.8357744216918945,0.1594563126564026,0.6000000238418579,1.201500415802002,0.0,0.0,0.0,0.0,0.0,2.3380000591278076
11700,0.2046000063419342,0.5900567173957825,5.814673613713239e-07,9920647.0,22.100000381469727,1.0,84.80000305175781,0.05000000074505806,10.058333396911621,1.0,43.79999923706055,3.9032716751098633,0.5096992254257202,3.9032716751098633,0.232876256108284,0.550000011920929,0.9719498753547668,0.0,0.0,0.0,0.0,0.0,2.3399999141693115
11710,0.12460000067949295,0.38793984055519104,5.78092056002788e-07,9930788.0,67.42500305175781,1.0,209.1999969482422,0.22499999403953552,12.464285850524902,1.0,52.20000076293945,3.7054085731506348,0.7646657824516296,3.7054085731506348,0.2564193904399872,0.6499999761581421,1.1907823085784912,0.0,0.0,0.0,0.0,0.0,2.3420000076293945
11720,0.04969999939203262,0.2006109058856964,5.747252771470812e-07,9938342.0,37.75,1.0,154.60000610351562,0.125,6.683333873748779,1.0,22.399999618530273,3.7859795093536377,0.7110123634338379,3.7859795093536377,0.15631303191184998,0.699999988079071,0.9235191941261292,0.0,0.0,0.0,0.0,0.0,2.3440001010894775
11730,0.08330000191926956,0.3722968101501465,5.713670248042035e-07,9949709.0,70.2750015258789,1.0,226.60000610351562,0.20000000298023224,21.399999618530273,1.0,115.4000015258789,3.221714973449707,1.1934674978256226,3.221714973449707,0.33793699741363525,0.44999998807907104,0.9947936534881592,0.0,0.0,0.0,0.0,0.0,2.3459999561309814
11740,0.15410000085830688,0.7122113704681396,5.680173558175738e-07,9959395.0,74.55000305175781,1.0,190.39999389648438,0.20000000298023224,33.57833480834961,1.0,134.60000610351562,3.4893503189086914,0.9013292789459229,3.4893503189086914,0.47414663434028625,0.4000000059604645,0.9470564126968384,0.0,0.0,0.0,0.0,0.0,2.3480000495910645
11750,0.17260000109672546,0.8307356834411621,5.64676327030611e-07,9965057.0,19.100000381469727,1.0,114.5999984741211,0.02500000037252903,13.014286041259766,1.0,70.80000305175781,4.133793354034424,0.3184824585914612,4.133793354034424,0.11479216814041138,0.6000000238418579,0.8697099089622498,0.0,0.0,0.0,0.0,0.0,2.3499999046325684
11760,0.09709999710321426,0.19000118970870972,5.613438247564773e-07,9973443.0,47.849998474121094,1.0,153.8000030517578,0.07500000298023224,30.795000076293945,1.0,130.39999389648438,3.8323373794555664,0.778770923614502,3.8323373794555664,0.24332992732524872,0.6499999761581421,1.0496101379394531,0.0,0.0,0.0,0.0,0.0,2.3519999980926514
11770,0.0340999998152256,0.17566300928592682,5.580200195254292e-07,9981497.0,47.349998474121094,1.0,184.1999969482422,0.15000000596046448,10.083333969116211,1.0,52.20000076293945,3.754932165145874,1.0537127256393433,3.754932165145874,0.15736058354377747,0.699999988079071,1.2783716917037964,0.0,0.0,0.0,0.0,0.0,2.3540000915527344
11780,-0.07530000060796738,0.7747103571891785,5.547047976506292e-07,9988502.0,43.025001525878906,1.0,153.39999389648438,0.10000000149011612,18.601428985595703,1.0,80.80000305175781,3.776373863220215,0.8869578838348389,3.776373863220215,0.25686854124069214,0.44999998807907104,0.9521729946136475,0.0,0.0,0.0,0.0,0.0,2.3559999465942383
11790,-0.009200000204145908,0.2536337971687317,5.51398215975496e-07,9996143.0,51.525001525878906,1.0,207.0,0.15000000596046448,15.847143173217773,1.0,77.0,3.6982884407043457,0.9173453450202942,3.6982884407043457,0.22375699877738953,0.550000011920929,1.2855867147445679,0.0,0.0,0.0,0.0,0.0,2.3580000400543213
11800,0.024700000882148743,0.1892639547586441,5.481003313434485e-07,10005287.0,46.349998474121094,1.0,167.60000610351562,0.125,16.90952491760254,1.0,80.19999694824219,3.8036603927612305,0.6136323809623718,3.8036603927612305,0.2690630853176117,0.6499999761581421,0.831906795501709,0.0,0.0,0.0,0.0,0.0,2.359999895095825
11810,-0.13740000128746033,0.1613725870847702,5.448110869110678e-07,10011310.0,27.475000381469727,1.0,97.0,0.05000000074505806,16.45833396911621,1.0,85.4000015258789,3.865922451019287,0.6654348373413086,3.865922451019287,0.13433721661567688,0.75,0.9766090512275696,0.0,0.0,0.0,0.0,0.0,2.361999988555908
11820,0.08420000225305557,1.1668063402175903,5.415305395217729e-07,10016546.0,20.5,1.0,80.19999694824219,0.05000000074505806,7.791666507720947,1.0,30.200000762939453,4.047607898712158,0.4262733459472656,4.047607898712158,0.03780413791537285,0.800000011920929,0.6363226175308228,0.0,0.0,0.0,0.0,0.0,2.364000082015991
11830,0.19370000064373016,0.07381093502044678,5.382587460189825e-07,10021844.0,49.150001525878906,1.0,174.8000030517578,0.15000000596046448,13.229999542236328,1.0,53.400001525878906,4.013352870941162,0.5289366841316223,4.013352870941162,0.21691776812076569,0.550000011920929,0.576641321182251,0.0,0.0,0.0,0.0,0.0,2.365999937057495
11840,0.05249999836087227,0.5778148174285889,5.349956495592778e-07,10031561.0,42.025001525878906,1.0,158.8000030517578,0.10000000149011612,18.660715103149414,1.0,79.4000015258789,3.8978028297424316,0.5911588668823242,3.8978028297424316,0.22302450239658356,0.6000000238418579,0.9452739953994751,0.0,0.0,0.0,0.0,0.0,2.368000030517578
11850,0.12280000001192093,0.21464844048023224,5.317412501426588e-07,10042755.0,52.5,1.0,181.8000030517578,0.125,25.3028564453125,1.0,109.80000305175781,3.694289207458496,0.7385848164558411,3.694289207458496,0.3619711697101593,0.6499999761581421,0.5334210395812988,0.0,0.0,0.0,0.0,0.0,2.369999885559082
11860,0.10920000076293945,0.0,5.284956614559633e-07,10047167.0,26.700000762939453,1.0,134.1999969482422,0.05000000074505806,13.949999809265137,1.0,83.19999694824219,3.8861966133117676,0.5428564548492432,3.8861966133117676,0.058735623955726624,0.699999988079071,0.6115560531616211,0.0,0.0,0.0,0.0,0.0,2.371999979019165
11870,0.018400000408291817,0.46800169348716736,5.252587698123534e-07,10052576.0,26.325000762939453,1.0,127.80000305175781,0.07500000298023224,7.210714340209961,1.0,26.399999618530273,3.8507792949676514,0.6267732381820679,3.8507792949676514,0.12648338079452515,0.6499999761581421,0.7709276676177979,0.0,0.0,0.0,0.0,0.0,2.374000072479248
11880,-0.0877000018954277,0.15551921725273132,5.22030688898667e-07,10062113.0,85.875,1.7999999523162842,256.0,0.30000001192092896,18.257143020629883,1.7999999523162842,56.20000076293945,3.5582058429718018,0.7943780422210693,3.5582058429718018,0.28510719537734985,0.5,0.8075846433639526,0.0,0.0,0.0,0.0,0.0,2.375999927520752
11890,0.17579999566078186,0.28706154227256775,5.18811418714904e-07,10071189.0,42.04999923706055,1.0,154.39999389648438,0.07500000298023224,25.214284896850586,1.0,71.0,3.8859448432922363,0.6529794335365295,3.8859448432922363,0.29634180665016174,0.550000011920929,0.79445880651474,0.0,0.0,0.0,0.0,0.0,2.378000020980835
11900,-0.009499999694526196,0.12443333119153976,5.156009592610644e-07,10082494.0,69.07499694824219,1.0,205.0,0.25,6.800000190734863,1.0,17.200000762939453,3.4607973098754883,1.0757358074188232,3.4607973098754883,0.2359464466571808,0.6499999761581421,1.2155535221099854,0.0,0.0,0.0,0.0,0.0,2.380000114440918
11910,-0.0015999999595806003,0.0,5.123993105371483e-07,10090743.0,19.174999237060547,1.0,81.19999694824219,0.02500000037252903,13.342857360839844,1.0,54.599998474121094,3.8990726470947266,0.4748149812221527,3.8990726470947266,0.12351007759571075,0.6499999761581421,0.8550048470497131,0.0,0.0,0.0,0.0,0.0,2.381999969482422
11920,-0.1460999995470047,0.9482340812683105,5.092064725431555e-07,10097741.0,39.29999923706055,1.0,135.39999389648438,0.125,7.425000190734863,1.0,33.400001525878906,3.9950764179229736,0.615252673625946,3.9950764179229736,0.08837572485208511,0.6499999761581421,1.1441570520401,0.0,0.0,0.0,0.0,0.0,2.384000062942505
11930,-0.08900000154972076,0.16668701171875,5.060225021225051e-07,10104246.0,32.625,1.0,128.1999969482422,0.05000000074505806,21.621429443359375,1.0,94.4000015258789,4.077890396118164,0.41633641719818115,4.077890396118164,0.11773451417684555,0.550000011920929,0.9361498951911926,0.0,0.0,0.0,0.0,0.0,2.385999917984009
11940,-0.022199999541044235,0.3168710768222809,5.02847399275197e-07,10110167.0,46.224998474121094,1.0,194.8000030517578,0.125,15.51309585571289,1.0,63.20000076293945,3.9432966709136963,0.9255039095878601,3.9432966709136963,0.2758321166038513,0.5,0.669241189956665,0.0,0.0,0.0,0.0,0.0,2.388000011444092
11950,0.15839999914169312,0.18959303200244904,4.996811640012311e-07,10116241.0,61.75,1.0,222.60000610351562,0.17499999701976776,20.082618713378906,1.0,88.4000015258789,3.715158700942993,0.8792362213134766,3.715158700942993,0.42903459072113037,0.30000001192092896,0.9233445525169373,0.0,0.0,0.0,0.0,0.0,2.390000104904175
11960,-0.0478999987244606,0.0,4.965238531440264e-07,10122502.0,39.32500076293945,1.0,166.8000030517578,0.10000000149011612,15.976190567016602,1.0,78.4000015258789,3.766969680786133,0.7863953709602356,3.766969680786133,0.3109824061393738,0.6000000238418579,0.8296470642089844,0.0,0.0,0.0,0.0,0.0,2.3919999599456787
11970,-0.045499999076128006,3.321119785308838,4.933754098601639e-07,10131170.0,44.54999923706055,1.0,110.4000015258789,0.125,18.93000030517578,1.0,44.0,3.9599931240081787,0.5628735423088074,3.9599931240081787,0.1769019216299057,0.699999988079071,0.7047929167747498,0.0,0.0,0.0,0.0,0.0,2.3940000534057617
11980,0.22859999537467957,0.9791633486747742,4.902359478364815e-07,10143195.0,48.17499923706055,1.0,209.60000610351562,0.125,18.332143783569336,1.0,48.400001525878906,3.8852925300598145,0.5559435486793518,3.8852925300598145,0.20186853408813477,0.550000011920929,1.183607816696167,0.0,0.0,0.0,0.0,0.0,2.3959999084472656
11990,0.03840000182390213,0.7213940024375916,4.871053533861414e-07,10149745.0,19.799999237060547,1.0,68.19999694824219,0.05000000074505806,7.833333492279053,1.0,29.799999237060547,3.785274028778076,0.6045248508453369,3.785274028778076,0.28775256872177124,0.6000000238418579,0.8578333854675293,0.0,0.0,0.0,0.0,0.0,2.3980000019073486
12000,0.2727000117301941,0.2601248621940613,4.839837401959812e-07,10157861.0,44.400001525878906,1.0,161.1999969482422,0.15000000596046448,7.916428565979004,1.0,36.0,3.9153926372528076,0.786768913269043,3.9153926372528076,0.3084964454174042,0.550000011920929,1.1886101961135864,0.0,0.0,0.0,0.0,0.0,2.4000000953674316
12010,-0.12039999663829803,0.2803533971309662,4.808710514225822e-07,10164975.0,19.899999618530273,1.0,101.0,0.0,19.899999618530273,1.0,101.0,3.866345167160034,0.47145816683769226,3.866345167160034,0.08532699197530746,0.6499999761581421,0.9541386961936951,0.0,0.0,0.0,0.0,0.0,2.4019999504089355
12020,0.027499999850988388,0.23657526075839996,4.777674007527821e-07,10174806.0,42.775001525878906,1.0,164.1999969482422,0.125,12.608333587646484,1.0,49.20000076293945,3.8417532444000244,0.8254567384719849,3.8417532444000244,0.13129647076129913,0.6000000238418579,1.0919857025146484,0.0,0.0,0.0,0.0,0.0,2.4040000438690186
12030,-0.027400000020861626,0.0,4.746727029214526e-07,10184543.0,25.375,1.0,114.4000015258789,0.0,25.375,1.0,114.4000015258789,3.6847426891326904,0.7298399806022644,3.6847426891326904,0.22977504134178162,0.699999988079071,0.8823830485343933,0.0,0.0,0.0,0.0,0.0,2.4059998989105225
12040,0.13930000364780426,0.6686992049217224,4.715870147720125e-07,10193243.0,47.75,1.0,173.0,0.125,19.476428985595703,1.0,99.0,3.841517925262451,0.6723204851150513,3.841517925262451,0.2978671193122864,0.550000011920929,1.052697777748108,0.0,0.0,0.0,0.0,0.0,2.4079999923706055
12050,0.1665000021457672,0.11345402151346207,4.685103363044618e-07,10203848.0,70.125,1.0,233.8000030517578,0.17499999701976776,30.722858428955078,1.0,136.0,3.8513455390930176,0.7419527769088745,3.8513455390930176,0.29487037658691406,0.550000011920929,0.9414543509483337,0.0,0.0,0.0,0.0,0.0,2.4100000858306885
12060,0.1973000019788742,0.19805048406124115,4.6544269594051e-07,10213198.0,67.0999984741211,1.0,256.0,0.17499999701976776,27.4714298248291,1.0,103.80000305175781,3.7872135639190674,0.8243672251701355,3.7872135639190674,0.3697706162929535,0.44999998807907104,1.0691404342651367,0.0,0.0,0.0,0.0,0.0,2.4119999408721924
12070,-0.003700000001117587,0.15222465991973877,4.623840936801571e-07,10223210.0,64.5999984741211,1.0,211.0,0.17499999701976776,24.5964298248291,1.0,102.19999694824219,3.7914812564849854,0.8272295594215393,3.7914812564849854,0.3920142948627472,0.5,1.0424869060516357,0.0,0.0,0.0,0.0,0.0,2.4140000343322754
12080,-0.014399999752640724,0.21087613701820374,4.5933455794511246e-07,10228754.0,56.20000076293945,1.399999976158142,171.0,0.15000000596046448,22.13571548461914,1.399999976158142,86.4000015258789,3.969052791595459,0.6061245799064636,3.969052791595459,0.24297334253787994,0.44999998807907104,0.9282679557800293,0.0,0.0,0.0,0.0,0.0,2.4159998893737793
12090,0.20999999344348907,0.22354578971862793,4.5629408873537614e-07,10235522.0,66.80000305175781,1.0,241.8000030517578,0.15000000596046448,33.25357437133789,1.0,155.60000610351562,3.8881471157073975,0.8347919583320618,3.8881471157073975,0.43575870990753174,0.4000000059604645,0.8707245588302612,0.0,0.0,0.0,0.0,0.0,2.4179999828338623
12100,0.04989999905228615,0.0,4.5326271447265754e-07,10244308.0,49.849998474121094,1.399999976158142,107.0,0.17499999701976776,9.225000381469727,1.399999976158142,23.399999618530273,3.748871326446533,0.6152610778808594,3.748871326446533,0.24635496735572815,0.6499999761581421,0.6033686399459839,0.0,0.0,0.0,0.0,0.0,2.4200000762939453
12110,0.07919999957084656,0.14254087209701538,4.5024043515695666e-07,10251277.0,53.57500076293945,1.0,184.0,0.15000000596046448,19.72333335876465,1.0,72.5999984741211,3.634614944458008,0.9108381867408752,3.634614944458008,0.1674334704875946,0.6499999761581421,0.7900345921516418,0.0,0.0,0.0,0.0,0.0,2.421999931335449
12120,-0.13600000739097595,0.26564496755599976,4.472272507882735e-07,10260585.0,45.29999923706055,1.0,195.8000030517578,0.15000000596046448,7.324999809265137,1.0,46.20000076293945,3.7012245655059814,0.8560487031936646,3.7012245655059814,0.14400619268417358,0.8500000238418579,1.017849326133728,0.0,0.0,0.0,0.0,0.0,2.4240000247955322
12130,0.09969999641180038,0.401664674282074,4.4422321821002697e-07,10269932.0,37.57500076293945,1.0,152.39999389648438,0.10000000149011612,12.074999809265137,1.0,50.400001525878906,3.7813990116119385,0.810806393623352,3.7813990116119385,0.17624257504940033,0.699999988079071,1.108322262763977,0.0,0.0,0.0,0.0,0.0,2.4260001182556152
12140,-0.125,0.32047829031944275,4.412283090005076e-07,10282085.0,63.17499923706055,1.0,171.8000030517578,0.20000000298023224,15.116666793823242,1.0,56.20000076293945,3.7603418827056885,0.769050121307373,3.7603418827056885,0.21668323874473572,0.699999988079071,0.9055459499359131,0.0,0.0,0.0,0.0,0.0,2.427999973297119
12150,0.2773999869823456,0.2615101635456085,4.382425515814248e-07,10290858.0,33.625,1.0,154.1999969482422,0.07500000298023224,16.72381019592285,1.0,82.80000305175781,3.786036491394043,0.7591548562049866,3.786036491394043,0.2002372145652771,0.699999988079071,0.775276780128479,0.0,0.0,0.0,0.0,0.0,2.430000066757202
12160,0.007699999958276749,0.12213815748691559,4.35265974374488e-07,10301324.0,59.400001525878906,1.0,207.8000030517578,0.20000000298023224,9.8871431350708,1.0,49.20000076293945,3.731264352798462,0.9896438121795654,3.731264352798462,0.2767523229122162,0.6499999761581421,0.8719056844711304,0.0,0.0,0.0,0.0,0.0,2.431999921798706
12170,0.31369999051094055,0.07484149187803268,4.3229857737969724e-07,10311376.0,58.20000076293945,1.0,205.0,0.17499999701976776,15.371428489685059,1.0,58.599998474121094,3.7514758110046387,0.8337713479995728,3.7514758110046387,0.33522289991378784,0.550000011920929,0.6577284336090088,0.0,0.0,0.0,0.0,0.0,2.434000015258789
12180,0.12219999730587006,0.21215641498565674,4.293403605970525e-07,10321718.0,44.95000076293945,1.0,128.1999969482422,0.15000000596046448,7.900000095367432,1.0,36.599998474121094,3.792551279067993,0.9185078144073486,3.792551279067993,0.07728277891874313,0.6499999761581421,1.0819343328475952,0.0,0.0,0.0,0.0,0.0,2.436000108718872
12190,-0.010599999688565731,0.5386766195297241,4.263913524482632e-07,10330701.0,55.07500076293945,1.0,164.8000030517578,0.15000000596046448,21.483333587646484,1.0,84.5999984741211,3.6570897102355957,0.8385984301567078,3.6570897102355957,0.30215272307395935,0.6000000238418579,1.0273773670196533,0.0,0.0,0.0,0.0,0.0,2.437999963760376
12200,0.032099999487400055,0.18573057651519775,4.2345155293332937e-07,10342601.0,66.25,1.0,210.39999389648438,0.22499999403953552,9.81785774230957,1.0,43.20000076293945,3.372501850128174,0.9165935516357422,3.372501850128174,0.17449727654457092,0.6499999761581421,1.187901258468628,0.0,0.0,0.0,0.0,0.0,2.440000057220459
12210,0.2635999917984009,0.14913977682590485,4.205209904739604e-07,10349967.0,41.45000076293945,1.0,216.39999389648438,0.125,11.10952377319336,1.0,51.20000076293945,3.8237040042877197,0.5296298861503601,3.8237040042877197,0.2006884664297104,0.6000000238418579,0.8431580662727356,0.0,0.0,0.0,0.0,0.0,2.441999912261963
12220,0.17489999532699585,0.10993362218141556,4.1759966507015633e-07,10359556.0,51.32500076293945,1.0,168.0,0.15000000596046448,17.194286346435547,1.0,56.400001525878906,3.725672483444214,0.7210550308227539,3.725672483444214,0.18991273641586304,0.6000000238418579,0.6729644536972046,0.0,0.0,0.0,0.0,0.0,2.444000005722046
12230,0.12610000371932983,0.0,4.1468760514362657e-07,10370378.0,101.8499984741211,5.599999904632568,251.60000610351562,0.30000001192092896,33.56666564941406,5.599999904632568,116.0,3.5580713748931885,0.9819239377975464,3.5580713748931885,0.24276790022850037,0.550000011920929,1.0467135906219482,0.0,0.0,0.0,0.0,0.0,2.446000099182129
